,rank,frequency,lemma
9277,9464,4.53,リアリティ
9278,9465,4.53,パッチ
9279,9466,4.53,キューバ
9280,9467,4.53,紀行
9281,9468,4.53,揚げ
9282,9469,4.52,受けとめる
9283,9470,4.52,リマ
9284,9471,4.52,享受
9285,9472,4.52,喚起
9286,9473,4.52,ベット
9287,9474,4.52,お花
9288,9475,4.52,姉歯
9289,9476,4.52,スッキリ
9290,9477,4.52,損益
9291,9478,4.52,殻
9292,9479,4.52,年上
9293,9480,4.52,森田
9294,9481,4.52,限
9295,9482,4.52,町長
9296,9483,4.51,潮
9297,9484,4.51,集客
9298,9485,4.51,カッコイイ
9299,9486,4.51,搭乗
9300,9487,4.51,居心地
9301,9488,4.51,流入
9302,9489,4.51,失点
9303,9490,4.51,洗礼
9304,9491,4.51,東ティモール
9305,9492,4.51,離脱
9306,9493,4.51,晃
9307,9494,4.51,網羅
9308,9495,4.5,おそれる
9309,9496,4.5,文言
9310,9497,4.5,したう
9311,9498,4.5,裕
9312,9499,4.5,クルー
9313,9500,4.5,ネパール
9314,9501,4.5,着せる
9315,9502,4.5,宮沢
9316,9503,4.5,鶴
9317,9504,4.5,紙面
9318,9505,4.5,山中
9319,9506,4.5,出世
9320,9507,4.5,プリン
9321,9508,4.49,倍増
9322,9509,4.49,飲酒
9323,9510,4.49,リハーサル
9324,9511,4.49,アタック
9325,9512,4.49,上品
9326,9513,4.49,カス
9327,9514,4.49,尋問
9328,9515,4.49,繁殖
9329,9516,4.49,盗難
9330,9517,4.49,望
9331,9518,4.48,考
9332,9519,4.48,先住民
9333,9520,4.48,手持ち
9334,9521,4.48,前編
9335,9522,4.48,パンク
9336,9523,4.48,乗り切る
9337,9524,4.48,はずれる
9338,9525,4.48,愛国
9339,9526,4.48,致命
9340,9527,4.48,蘭
9341,9528,4.48,カジノ
9342,9529,4.48,まき
9343,9530,4.48,ようこそ
9344,9531,4.48,レーザ
9345,9532,4.48,突如
9346,9533,4.48,ユニフォーム
9347,9534,4.48,広がり
9348,9535,4.48,ツリー
9349,9536,4.48,チー
9350,9537,4.48,暗黙
9351,9538,4.48,奨学
9352,9539,4.48,分かつ
9353,9540,4.48,プロトコル
9354,9541,4.47,トーン
9355,9542,4.47,部位
9356,9543,4.47,部活
9357,9544,4.47,反戦
9358,9545,4.47,オイラ
9359,9546,4.47,むろん
9360,9547,4.47,据える
9361,9548,4.47,実名
9362,9549,4.47,懐
9363,9550,4.47,徹夜
9364,9551,4.47,検事
9365,9552,4.47,渡
9366,9553,4.47,かご
9367,9554,4.47,都度
9368,9555,4.47,小山
9369,9556,4.47,夕
9370,9557,4.47,先発
9371,9558,4.46,ウン
9372,9559,4.46,受給
9373,9560,4.46,本業
9374,9561,4.46,メーター
9375,9562,4.46,殺し
9376,9563,4.46,スティック
9377,9564,4.46,変容
9378,9565,4.46,其の
9379,9566,4.46,カツ
9380,9567,4.45,チェロ
9381,9568,4.45,飛
9382,9569,4.45,ヒマ
9383,9570,4.45,泰
9384,9571,4.45,クルーズ
9385,9572,4.45,あ〜
9386,9573,4.45,是非とも
9387,9574,4.45,トラウマ
9388,9575,4.45,ライブラリ
9389,9576,4.45,副業
9390,9577,4.45,キャピタル
9391,9578,4.45,舟
9392,9579,4.45,聖堂
9393,9580,4.45,送金
9394,9581,4.45,リットル
9395,9582,4.45,原案
9396,9583,4.45,拡散
9397,9584,4.45,準拠
9398,9585,4.45,不愉快
9399,9586,4.45,申し出る
9400,9587,4.45,車椅子
9401,9588,4.45,アシスタント
9402,9589,4.45,校正
9403,9590,4.45,アルゴリズム
9404,9591,4.44,包装
9405,9592,4.44,ヘタ
9406,9593,4.44,後援
9407,9594,4.44,泣ける
9408,9595,4.44,育む
9409,9596,4.44,ちら
9410,9597,4.44,ベビー
9411,9598,4.43,処方
9412,9599,4.43,醜い
9413,9600,4.43,はぐ
9414,9601,4.43,はなし
9415,9602,4.43,毎度
9416,9603,4.43,ダイオキシン
9417,9604,4.43,シリコンバレー
9418,9605,4.43,読み込む
9419,9606,4.43,隔離
9420,9607,4.43,陣営
9421,9608,4.43,骨折
9422,9609,4.43,直結
9423,9610,4.43,湾岸
9424,9611,4.43,丸山
9425,9612,4.43,不公平
9426,9613,4.42,掲示
9427,9614,4.42,封筒
9428,9615,4.42,総数
9429,9616,4.42,逝く
9430,9617,4.42,談話
9431,9618,4.42,只今
9432,9619,4.42,或
9433,9620,4.42,転落
9434,9621,4.42,ヒトラー
9435,9622,4.42,一人ひとり
9436,9623,4.42,委任
9437,9624,4.42,薬品
9438,9625,4.41,ふだん
9439,9626,4.41,頂戴
9440,9627,4.41,一端
9441,9628,4.41,冷却
9442,9629,4.41,大雨
9443,9630,4.41,ボロボロ
9444,9631,4.41,台数
9445,9632,4.41,崇拝
9446,9633,4.41,念願
9447,9634,4.41,ボーイ
9448,9635,4.41,水中
9449,9636,4.41,潰れる
9450,9637,4.41,搾取
9451,9638,4.41,試作
9452,9639,4.41,意地
9453,9640,4.41,定額
9454,9641,4.4,暴力団
9455,9642,4.4,なじむ
9456,9643,4.4,賞賛
9457,9644,4.4,あせる
9458,9645,4.4,コネ
9459,9646,4.4,ソナタ
9460,9647,4.4,慢性
9461,9648,4.4,プリンタ
9462,9649,4.39,老後
9463,9650,4.39,ネズミ
9464,9651,4.39,ドロップ
9465,9652,4.39,見本
9466,9653,4.39,とい
9467,9654,4.39,県知事
9468,9655,4.39,侵攻
9469,9656,4.39,品川
9470,9657,4.39,引き下げる
9471,9658,4.39,北側
9472,9659,4.39,読み取る
9473,9660,4.39,愛好
9474,9661,4.39,葬式
9475,9662,4.39,産婆
9476,9663,4.39,イノベーション
9477,9664,4.39,引き込む
9478,9665,4.39,泡
9479,9666,4.39,麻酔
9480,9667,4.39,修習
9481,9668,4.38,ターミナル
9482,9669,4.38,三木
9483,9670,4.38,小笠原
9484,9671,4.38,化石
9485,9672,4.38,過ち
9486,9673,4.38,コメディ
9487,9674,4.37,手渡す
9488,9675,4.37,荘
9489,9676,4.37,転勤
9490,9677,4.37,ふるさと
9491,9678,4.37,理不尽
9492,9679,4.37,申し出
9493,9680,4.37,三井
9494,9681,4.37,明快
9495,9682,4.37,むら
9496,9683,4.37,列島
9497,9684,4.37,ヒデ
9498,9685,4.37,傍
9499,9686,4.37,オト
9500,9687,4.37,行進
9501,9688,4.37,詰め込む
9502,9689,4.37,ちの
9503,9690,4.37,省く
9504,9691,4.37,公庫
9505,9692,4.36,おなじ
9506,9693,4.36,公述
9507,9694,4.36,知覚
9508,9695,4.36,歴代
9509,9696,4.36,北村
9510,9697,4.36,簡素
9511,9698,4.36,寛容
9512,9699,4.36,解読
9513,9700,4.36,淡い
9514,9701,4.36,汎用
9515,9702,4.36,垂直
9516,9703,4.36,キミ
9517,9704,4.36,セクシー
9518,9705,4.36,コーディネーター
9519,9706,4.36,歩ける
9520,9707,4.36,グッド
9521,9708,4.35,近況
9522,9709,4.35,鳩
9523,9710,4.35,悪夢
9524,9711,4.35,中級
9525,9713,4.35,軍団
9526,9714,4.35,セキュリティー
9527,9715,4.35,ノード
9528,9716,4.35,夕飯
9529,9717,4.35,こんど
9530,9718,4.35,予期
9531,9719,4.35,不気味
9532,9720,4.35,過失
9533,9721,4.35,特異
9534,9722,4.35,木々
9535,9723,4.35,バスク
9536,9724,4.35,接点
9537,9725,4.35,変遷
9538,9726,4.35,嗜好
9539,9727,4.35,すう
9540,9728,4.35,不利益
9541,9729,4.34,いいえ
9542,9730,4.34,ヨハネ
9543,9731,4.34,トリック
9544,9732,4.34,定食
9545,9733,4.34,赤ん坊
9546,9734,4.34,大作
9547,9735,4.34,サンド
9548,9736,4.34,柳
9549,9737,4.34,軽視
9550,9738,4.34,任す
9551,9739,4.34,マグロ
9552,9740,4.34,要注意
9553,9741,4.33,見舞う
9554,9742,4.33,暴れる
9555,9743,4.33,バリバリ
9556,9744,4.33,田んぼ
9557,9745,4.33,不備
9558,9746,4.33,ボクシング
9559,9747,4.33,雑
9560,9748,4.33,目録
9561,9749,4.33,手塚
9562,9750,4.33,勘案
9563,9751,4.33,工藤
9564,9752,4.33,お出かけ
9565,9753,4.33,巻き
9566,9754,4.33,宅配
9567,9755,4.33,ラテン
9568,9756,4.33,峠
9569,9757,4.33,とある
9570,9758,4.32,宝くじ
9571,9759,4.32,テキサス
9572,9760,4.32,いと
9573,9761,4.32,解禁
9574,9762,4.32,尿
9575,9763,4.32,隠蔽
9576,9764,4.32,典
9577,9765,4.32,トス
9578,9766,4.31,啓
9579,9767,4.31,レター
9580,9768,4.31,クリーン
9581,9769,4.31,ヤクザ
9582,9770,4.31,ゴメン
9583,9771,4.31,猛烈
9584,9772,4.31,サラ
9585,9774,4.31,中枢
9586,9775,4.31,女児
9587,9776,4.31,学位
9588,9777,4.31,一挙
9589,9778,4.31,内定
9590,9779,4.31,カルロス
9591,9780,4.31,生体
9592,9781,4.31,血圧
9593,9782,4.31,養護
9594,9783,4.31,アイスランド
9595,9784,4.31,ヨット
9596,9785,4.31,ハズ
9597,9786,4.31,ここら
9598,9787,4.31,出費
9599,9788,4.31,酵素
9600,9789,4.31,厳重
9601,9790,4.31,税関
9602,9791,4.31,混同
9603,9792,4.31,うんざり
9604,9793,4.31,日差し
9605,9794,4.3,ヒューマン
9606,9795,4.3,果実
9607,9796,4.3,執着
9608,9797,4.3,反乱
9609,9798,4.3,介助
9610,9799,4.3,対価
9611,9800,4.3,標本
9612,9801,4.3,モチーフ
9613,9802,4.3,金儲け
9614,9803,4.3,神さま
9615,9804,4.3,入れ
9616,9805,4.3,焼却
9617,9806,4.3,弾ける
9618,9807,4.3,母国
9619,9808,4.3,カンファレンス
9620,9809,4.3,とことん
9621,9810,4.3,柔軟性
9622,9811,4.3,税法
9623,9812,4.3,投げかける
9624,9813,4.3,下り
9625,9814,4.3,被疑
9626,9815,4.29,目下
9627,9816,4.29,なみ
9628,9817,4.29,ギア
9629,9818,4.29,芝生
9630,9819,4.29,操縦
9631,9820,4.29,ケガ
9632,9821,4.29,散々
9633,9822,4.29,テラス
9634,9823,4.29,怒鳴る
9635,9824,4.29,年数
9636,9825,4.29,つめ
9637,9826,4.29,ひまわり
9638,9827,4.29,それだけに
9639,9828,4.29,功績
9640,9829,4.28,特急
9641,9830,4.28,昇格
9642,9831,4.28,拒む
9643,9832,4.28,遅延
9644,9833,4.28,狩猟
9645,9834,4.28,捕らえる
9646,9835,4.28,務
9647,9836,4.28,若しくは
9648,9837,4.28,香川
9649,9838,4.28,手放す
9650,9839,4.28,コマーシャル
9651,9840,4.28,長期間
9652,9841,4.28,下車
9653,9842,4.28,さりげ
9654,9843,4.28,一方で
9655,9844,4.27,帰省
9656,9845,4.27,待たす
9657,9846,4.27,ペットボトル
9658,9847,4.27,プロバイダー
9659,9848,4.27,届
9660,9849,4.27,ヨーグルト
9661,9850,4.27,ちょこっと
9662,9851,4.27,合戦
9663,9852,4.27,郵政省
9664,9853,4.27,杖
9665,9854,4.27,惚れる
9666,9855,4.27,園芸
9667,9856,4.26,おじいさん
9668,9858,4.26,配線
9669,9859,4.26,呉
9670,9860,4.26,カビ
9671,9861,4.26,云
9672,9862,4.26,振込
9673,9863,4.26,羽田
9674,9864,4.26,こわい
9675,9865,4.26,定時
9676,9866,4.26,米ドル
9677,9867,4.26,一品
9678,9868,4.26,根幹
9679,9869,4.26,シアトル
9680,9870,4.26,アッ
9681,9871,4.26,松岡
9682,9872,4.26,隙
9683,9873,4.25,まあまあ
9684,9874,4.25,一周
9685,9875,4.25,タブー
9686,9876,4.25,無条件
9687,9877,4.25,来場
9688,9878,4.25,艦隊
9689,9879,4.25,安値
9690,9880,4.25,チェンジ
9691,9881,4.25,前線
9692,9882,4.25,手がかり
9693,9883,4.25,ひっかかる
9694,9884,4.25,一向に
9695,9885,4.25,奄美
9696,9886,4.25,殺到
9697,9887,4.24,利息
9698,9888,4.24,チャールズ
9699,9889,4.24,シャン
9700,9890,4.24,低減
9701,9891,4.24,通産
9702,9892,4.24,傲慢
9703,9893,4.24,ジェームス
9704,9894,4.24,桂
9705,9895,4.24,プラント
9706,9896,4.24,ふざける
9707,9897,4.24,かんじる
9708,9898,4.24,扶養
9709,9899,4.24,お家
9710,9900,4.24,残留
9711,9901,4.24,ハゲ
9712,9902,4.24,ガンガン
9713,9903,4.24,ラック
9714,9904,4.24,陽子
9715,9905,4.24,早くから
9716,9906,4.23,アラン
9717,9907,4.23,なぞ
9718,9908,4.23,増田
9719,9909,4.23,アンプ
9720,9910,4.23,染まる
9721,9911,4.23,就寝
9722,9912,4.23,ディフェンス
9723,9913,4.23,ピンチ
9724,9914,4.23,琴
9725,9915,4.23,快い
9726,9916,4.23,たずねる
9727,9917,4.23,終結
9728,9918,4.23,冠
9729,9919,4.22,かかえる
9730,9920,4.22,本家
9731,9921,4.22,スターリン
9732,9922,4.22,面白
9733,9923,4.22,留守
9734,9924,4.22,音量
9735,9925,4.22,月間
9736,9926,4.22,無論
9737,9927,4.22,ハラ
9738,9928,4.22,笑み
9739,9929,4.22,ゆかり
9740,9930,4.22,みどり
9741,9931,4.22,天体
9742,9932,4.22,柏崎
9743,9933,4.22,ジュン
9744,9934,4.22,何しろ
9745,9935,4.22,カラ
9746,9936,4.22,しづ
9747,9937,4.22,フットボール
9748,9938,4.22,帰
9749,9939,4.21,絶つ
9750,9940,4.21,薄れる
9751,9941,4.21,停電
9752,9942,4.21,アクティブ
9753,9943,4.21,ナイス
9754,9944,4.21,イルカ
9755,9945,4.21,逸脱
9756,9946,4.21,スキ
9757,9947,4.21,糞
9758,9948,4.21,ホームレス
9759,9949,4.21,申立
9760,9950,4.21,ひとまず
9761,9951,4.21,ステーキ
9762,9952,4.21,立候補
9763,9953,4.21,老舗
9764,9954,4.21,発酵
9765,9955,4.2,こんなふうに
9766,9956,4.2,補
9767,9957,4.2,誘致
9768,9958,4.2,釈放
9769,9959,4.2,温
9770,9960,4.2,インディアン
9771,9961,4.2,灰
9772,9962,4.2,ボロい
9773,9963,4.2,処遇
9774,9964,4.2,セルフ
9775,9965,4.2,半額
9776,9966,4.2,見積もり
9777,9967,4.2,通告
9778,9968,4.2,王朝
9779,9969,4.2,西川
9780,9970,4.2,ロサンゼルス
9781,9971,4.2,破棄
9782,9972,4.2,探査
9783,9973,4.2,救援
9784,9974,4.19,晒す
9785,9975,4.19,農園
9786,9976,4.19,連ねる
9787,9977,4.19,ユニバーサル
9788,9978,4.19,横田
9789,9979,4.19,投下
9790,9980,4.19,鋼
9791,9981,4.19,抑止
9792,9982,4.19,待ち合わせ
9793,9983,4.19,プロレタリアート
9794,9984,4.19,ウサギ
9795,9985,4.19,自爆
9796,9986,4.18,北九州
9797,9987,4.18,おにぎり
9798,9988,4.18,とりあげる
9799,9989,4.18,見物
9800,9990,4.18,打てる
9801,9991,4.18,当地
9802,9992,4.18,ガール
9803,9993,4.18,一度に
9804,9994,4.18,うなずく
9805,9995,4.18,過半数
9806,9996,4.18,メンタル
9807,9997,4.18,上がり
9808,9998,4.18,サマ
9809,9999,4.18,紐
9810,10000,4.17,標的
9811,10001,4.17,君が代
9812,10002,4.17,改札
9813,10003,4.17,悲しむ
9814,10004,4.17,打ち
9815,10005,4.17,インサイダー
9816,10006,4.17,しくむ
9817,10007,4.17,トレーダー
9818,10008,4.17,麻雀
9819,10009,4.17,年配
9820,10010,4.17,くら
9821,10011,4.16,浅草
9822,10012,4.16,切り口
9823,10013,4.16,地蔵
9824,10014,4.16,引っ越し
9825,10015,4.16,美味
9826,10016,4.16,無理矢理
9827,10017,4.16,手伝い
9828,10018,4.16,童話
9829,10019,4.16,秘
9830,10020,4.16,うに
9831,10021,4.16,ヘル
9832,10022,4.16,洗浄
9833,10023,4.16,失
9834,10024,4.16,洗脳
9835,10025,4.16,接
9836,10026,4.16,一人暮らし
9837,10027,4.16,加熱
9838,10028,4.16,切り替え
9839,10029,4.16,レコーディング
9840,10030,4.16,ビジュアル
9841,10031,4.16,モニタ
9842,10032,4.16,貸付
9843,10033,4.16,清算
9844,10034,4.15,名所
9845,10035,4.15,輩
9846,10036,4.15,かわす
9847,10037,4.15,げん
9848,10038,4.15,培う
9849,10039,4.15,純一郎
9850,10040,4.15,所在地
9851,10041,4.15,人道
9852,10042,4.15,気圧
9853,10043,4.15,見失う
9854,10044,4.15,ディン
9855,10045,4.15,下部
9856,10047,4.15,見習う
9857,10048,4.15,踏み切る
9858,10049,4.15,歪む
9859,10050,4.15,独創
9860,10051,4.15,ナンパ
9861,10052,4.15,同窓会
9862,10053,4.15,凍る
9863,10054,4.14,戴く
9864,10055,4.14,歌舞伎
9865,10056,4.14,父母
9866,10057,4.14,干す
9867,10058,4.14,要す
9868,10059,4.14,おかけ
9869,10060,4.14,写
9870,10061,4.14,洗剤
9871,10062,4.13,運送
9872,10063,4.13,高山
9873,10064,4.13,役立てる
9874,10065,4.13,考え直す
9875,10066,4.13,用地
9876,10067,4.13,喜
9877,10068,4.13,通商
9878,10069,4.13,近々
9879,10070,4.13,知見
9880,10071,4.13,多忙
9881,10072,4.13,運輸省
9882,10073,4.13,引き下げ
9883,10074,4.13,単身
9884,10075,4.13,疾病
9885,10076,4.13,しむ
9886,10077,4.13,軽量
9887,10078,4.13,些細
9888,10079,4.13,利回り
9889,10080,4.13,日光
9890,10081,4.13,ケンカ
9891,10082,4.13,空想
9892,10083,4.13,エンタープライズ
9893,10084,4.13,鉛筆
9894,10085,4.13,クーラー
9895,10086,4.13,勘
9896,10087,4.13,水着
9897,10088,4.13,除
9898,10089,4.12,思い込み
9899,10090,4.12,投機
9900,10091,4.12,瞬時
9901,10092,4.12,船舶
9902,10093,4.12,時差
9903,10094,4.12,精力
9904,10095,4.12,やわらかい
9905,10096,4.12,ヘア
9906,10097,4.12,いいかげん
9907,10098,4.11,玩具
9908,10099,4.11,炊く
9909,10100,4.11,日報
9910,10101,4.11,多岐
9911,10102,4.11,武田
9912,10103,4.11,伊東
9913,10104,4.11,物凄い
9914,10105,4.11,登勢
9915,10106,4.11,グランプリ
9916,10107,4.11,歳入
9917,10108,4.11,年内
9918,10109,4.11,愛子
9919,10110,4.11,本編
9920,10111,4.11,けい
9921,10112,4.11,排気
9922,10113,4.11,錠
9923,10114,4.11,献金
9924,10115,4.11,樹木
9925,10116,4.11,ジャム
9926,10117,4.11,集め
9927,10118,4.1,拘る
9928,10119,4.1,寄り
9929,10120,4.1,バリエーション
9930,10121,4.1,お許し
9931,10122,4.1,炭鉱
9932,10123,4.1,市議会
9933,10124,4.1,後記
9934,10125,4.1,病棟
9935,10126,4.1,仰ぐ
9936,10127,4.1,償却
9937,10128,4.1,婚
9938,10129,4.1,さらう
9939,10130,4.1,ゆえる
9940,10131,4.09,満州
9941,10132,4.09,映す
9942,10133,4.09,天下
9943,10134,4.09,供
9944,10135,4.09,語源
9945,10136,4.09,リオ
9946,10137,4.09,日本共産党
9947,10138,4.09,視力
9948,10139,4.09,南アフリカ
9949,10140,4.09,補充
9950,10141,4.09,知名度
9951,10142,4.09,埋め込む
9952,10143,4.09,正反対
9953,10144,4.09,さら
9954,10145,4.09,もむ
9955,10146,4.09,部族
9956,10147,4.09,三昧
9957,10148,4.09,藤沢
9958,10149,4.09,怪獣
9959,10150,4.09,過疎
9960,10151,4.09,悪用
9961,10152,4.09,この先
9962,10153,4.09,とてつもない
9963,10154,4.09,実況
9964,10155,4.09,伴奏
9965,10156,4.08,永井
9966,10157,4.08,ジャーナル
9967,10158,4.08,タイムズ
9968,10159,4.08,国営
9969,10160,4.08,めっちゃ
9970,10161,4.08,対人
9971,10162,4.08,アフガン
9972,10163,4.08,父さん
9973,10164,4.08,割く
9974,10166,4.07,リセット
9975,10167,4.07,広範囲
9976,10168,4.07,脅す
9977,10169,4.07,とっくに
9978,10170,4.07,路面
9979,10172,4.07,取り寄せる
9980,10173,4.07,三位一体
9981,10174,4.07,皇太子
9982,10175,4.07,誠意
9983,10176,4.07,夜中
9984,10177,4.07,隻
9985,10178,4.07,委
9986,10179,4.07,毀損
9987,10180,4.07,ボーカル
9988,10181,4.07,眠り
9989,10182,4.07,ポリ
9990,10183,4.07,名づける
9991,10184,4.07,古本屋
9992,10185,4.07,宿命
9993,10186,4.07,小児
9994,10187,4.07,拷問
9995,10188,4.07,見抜く
9996,10189,4.07,昨年度
9997,10190,4.07,改変
9998,10191,4.06,直ぐに
9999,10192,4.06,グレる
10000,10193,4.06,熱帯
10001,10194,4.06,せん
10002,10195,4.06,郷
10003,10196,4.06,芋
10004,10197,4.06,ばら
10005,10198,4.06,ダンサー
10006,10199,4.06,推計
10007,10200,4.06,梨
10008,10201,4.06,クセ
10009,10202,4.06,緩やか
10010,10203,4.06,哲
10011,10204,4.06,公営
10012,10205,4.06,カイロ
10013,10206,4.06,年中
10014,10207,4.06,前記
10015,10208,4.05,内臓
10016,10209,4.05,党員
10017,10210,4.05,このごろ
10018,10211,4.05,折角
10019,10212,4.05,鈴
10020,10213,4.05,なんだかんだ
10021,10214,4.05,覚ます
10022,10215,4.05,アイスクリーム
10023,10216,4.05,思い入れ
10024,10217,4.05,匹敵
10025,10218,4.05,ペイ
10026,10219,4.05,中共
10027,10220,4.05,タンパク質
10028,10221,4.05,爾
10029,10222,4.05,カニ
10030,10223,4.05,税込み
10031,10224,4.05,バーツ
10032,10225,4.05,反撃
10033,10226,4.04,興行
10034,10227,4.04,海底
10035,10228,4.04,楼
10036,10229,4.04,人脈
10037,10230,4.04,適格
10038,10231,4.04,爆撃
10039,10232,4.04,安保理
10040,10233,4.04,分別
10041,10234,4.04,聖なる
10042,10235,4.04,神父
10043,10236,4.04,ごまかす
10044,10237,4.04,日焼け
10045,10238,4.04,よくよく
10046,10239,4.04,専務
10047,10240,4.04,さかのぼる
10048,10241,4.03,投
10049,10242,4.03,最期
10050,10243,4.03,うーむ
10051,10244,4.03,スキン
10052,10245,4.03,駐留
10053,10246,4.03,合図
10054,10247,4.03,議席
10055,10248,4.03,標識
10056,10249,4.03,燃費
10057,10250,4.03,戦国
10058,10251,4.03,デカ
10059,10252,4.03,供述
10060,10253,4.03,夜明け
10061,10254,4.03,持ち合わせる
10062,10255,4.03,八木
10063,10256,4.03,髪型
10064,10257,4.02,主席
10065,10258,4.02,生まれ変わる
10066,10259,4.02,国政
10067,10260,4.02,廃
10068,10261,4.02,突き
10069,10262,4.02,天下り
10070,10263,4.02,祐
10071,10264,4.02,セクター
10072,10265,4.02,報復
10073,10266,4.02,邸
10074,10267,4.02,お誘い
10075,10268,4.02,空ける
10076,10269,4.02,検診
10077,10270,4.01,持
10078,10271,4.01,農協
10079,10272,4.01,廻る
10080,10273,4.01,ならば
10081,10274,4.01,僧
10082,10275,4.01,お盆
10083,10276,4.01,まさ
10084,10277,4.01,いただき
10085,10278,4.01,有能
10086,10279,4.01,酔っ払う
10087,10280,4.01,俊
10088,10281,4.01,開通
10089,10282,4.01,吾
10090,10283,4.01,居場所
